order_id,order_date,ship_date,ship_mode,customer_id,region,sales_rep,category,sub_category,unit_price,quantity,discount,sales,cost,profit,profit_pct
ORD-01269,2023-01-09,2023-01-16,Standard,CUST_0044,North,Rep_03,Office Supplies,Pens,70.21,6,0.2,337.01,160.75,176.26,52.3
ORD-01270,2024-01-07,2024-01-12,Standard,CUST_0158,South,Rep_07,Office Supplies,Paper,73.19,10,0.2,585.52,341.93,243.59,41.6
ORD-01271,2023-06-05,2023-06-07,Express,CUST_0052,East,Rep_10,Office Supplies,Paper,36.14,9,0.1,292.73,167.71,125.02,42.71
ORD-01272,2024-03-31,2024-04-01,Express,CUST_0059,East,Rep_08,Sports,Footwear,385.17,3,0.05,1097.73,649.68,448.05,40.82
ORD-01273,2024-08-21,2024-08-26,Economy,CUST_0186,North,Rep_19,Clothing,Pants,61.82,1,0.05,58.73,43.11,15.62,26.6
ORD-01274,2023-07-01,2023-07-03,Standard,CUST_0190,East,Rep_03,Sports,Sportswear,323.29,7,0.0,2263.03,1093.7,1169.33,51.67
ORD-01275,2023-01-17,2023-01-22,Economy,CUST_0182,East,Rep_03,Furniture,Cabinets,723.73,7,0.0,5066.11,2834.82,2231.29,44.04
ORD-01276,2024-05-16,2024-05-19,Standard,CUST_0267,Central,Rep_09,Office Supplies,Paper,72.94,1,0.15,62.0,32.34,29.66,47.84
ORD-01277,2023-10-07,2023-10-13,Standard,CUST_0173,West,Rep_14,Office Supplies,Staplers,79.63,8,0.15,541.48,256.7,284.78,52.59
ORD-01278,2023-11-06,2023-11-10,Standard,CUST_0006,South,Rep_20,Sports,Gym Equipment,123.83,8,0.05,941.11,533.16,407.95,43.35
ORD-01279,2024-02-21,2024-02-27,Economy,CUST_0263,East,Rep_12,Office Supplies,Binders,30.66,6,0.15,156.37,82.64,73.73,47.15
ORD-01280,2024-11-18,2024-11-19,Economy,CUST_0043,East,Rep_09,Furniture,Tables,663.83,6,0.2,3186.38,1920.23,1266.15,39.74
ORD-01281,2023-07-01,2023-07-04,Standard,CUST_0125,South,Rep_04,Electronics,Laptops,316.93,10,0.2,2535.44,1321.18,1214.26,47.89
ORD-01282,2023-06-09,2023-06-14,Standard,CUST_0175,North,Rep_01,Electronics,Laptops,1327.03,8,0.15,9023.8,6425.13,2598.67,28.8
ORD-01283,2023-07-10,2023-07-11,Standard,CUST_0103,North,Rep_05,Electronics,Laptops,1492.86,2,0.0,2985.72,1731.39,1254.33,42.01
ORD-01284,2024-10-02,2024-10-07,Same Day,CUST_0199,North,Rep_03,Furniture,Desks,234.85,4,0.15,798.49,595.98,202.51,25.36
ORD-01285,2023-07-09,2023-07-14,Economy,CUST_0032,West,Rep_10,Sports,Outdoor Gear,32.97,3,0.0,98.91,52.32,46.59,47.1
ORD-01286,2023-11-26,2023-12-03,Express,CUST_0097,North,Rep_03,Sports,Outdoor Gear,496.23,3,0.05,1414.26,905.96,508.3,35.94
ORD-01287,2023-08-12,2023-08-16,Same Day,CUST_0260,Central,Rep_14,Sports,Sportswear,147.95,6,0.15,754.54,394.04,360.5,47.78
ORD-01288,2023-03-06,2023-03-10,Standard,CUST_0034,East,Rep_06,Electronics,Tablets,819.6,1,0.1,737.64,499.16,238.48,32.33
ORD-01289,2024-08-25,2024-09-01,Same Day,CUST_0046,West,Rep_01,Clothing,Shirts,230.76,6,0.15,1176.88,770.06,406.82,34.57
ORD-01290,2024-01-15,2024-01-19,Economy,CUST_0184,East,Rep_15,Electronics,Tablets,740.44,8,0.0,5923.52,3635.71,2287.81,38.62
ORD-01291,2024-02-24,2024-02-28,Same Day,CUST_0022,Central,Rep_06,Furniture,Desks,715.98,6,0.2,3436.7,2419.25,1017.45,29.61
ORD-01292,2024-01-30,2024-02-03,Express,CUST_0079,West,Rep_15,Clothing,Jackets,238.42,3,0.2,572.21,311.86,260.35,45.5
ORD-01293,2023-06-04,2023-06-09,Express,CUST_0223,East,Rep_01,Furniture,Tables,762.23,4,0.0,3048.92,1387.0,1661.92,54.51
ORD-01294,2024-05-24,2024-05-28,Standard,CUST_0102,East,Rep_11,Clothing,Pants,56.41,9,0.0,507.69,263.15,244.54,48.17
ORD-01295,2024-11-12,2024-11-13,Economy,CUST_0082,West,Rep_14,Clothing,Jackets,101.27,2,0.0,202.54,149.05,53.49,26.41
ORD-01296,2023-08-10,2023-08-14,Economy,CUST_0266,South,Rep_08,Clothing,Shoes,132.82,5,0.15,564.48,280.87,283.61,50.24
ORD-01297,2023-12-16,2023-12-22,Same Day,CUST_0067,Central,Rep_04,Office Supplies,Binders,33.0,3,0.0,99.0,61.34,37.66,38.04
ORD-01298,2023-09-10,2023-09-12,Economy,CUST_0190,North,Rep_15,Clothing,Shirts,237.25,4,0.2,759.2,547.21,211.99,27.92
ORD-01299,2024-12-16,2024-12-18,Same Day,CUST_0296,Central,Rep_11,Clothing,Shoes,227.43,6,0.2,1091.66,698.45,393.21,36.02
ORD-01300,2023-01-20,2023-01-23,Economy,CUST_0289,South,Rep_16,Furniture,Desks,457.67,2,0.05,869.57,587.01,282.56,32.49
ORD-01301,2024-09-09,2024-09-15,Economy,CUST_0252,North,Rep_17,Sports,Sportswear,155.02,8,0.05,1178.15,804.95,373.2,31.68
ORD-01302,2023-08-17,2023-08-23,Express,CUST_0243,East,Rep_02,Office Supplies,Paper,5.23,6,0.2,25.1,15.97,9.13,36.37
ORD-01303,2024-09-11,2024-09-16,Same Day,CUST_0249,East,Rep_11,Sports,Outdoor Gear,124.03,4,0.1,446.51,281.98,164.53,36.85
ORD-01304,2023-09-12,2023-09-19,Same Day,CUST_0259,South,Rep_17,Office Supplies,Pens,33.2,1,0.0,33.2,17.54,15.66,47.17
ORD-01305,2024-01-13,2024-01-17,Standard,CUST_0216,North,Rep_01,Furniture,Cabinets,643.06,3,0.05,1832.72,1168.85,663.87,36.22
ORD-01306,2023-10-08,2023-10-12,Standard,CUST_0161,Central,Rep_15,Sports,Outdoor Gear,159.7,10,0.05,1517.15,812.33,704.82,46.46
ORD-01307,2023-12-01,2023-12-06,Standard,CUST_0064,East,Rep_01,Sports,Outdoor Gear,254.24,3,0.0,762.72,533.55,229.17,30.05
ORD-01308,2023-12-01,2023-12-06,Express,CUST_0203,West,Rep_11,Clothing,Shirts,212.3,1,0.15,180.46,96.52,83.94,46.51
ORD-01309,2023-03-07,2023-03-08,Economy,CUST_0068,Central,Rep_02,Sports,Gym Equipment,95.76,2,0.1,172.37,86.02,86.35,50.1
ORD-01310,2024-02-27,2024-03-01,Standard,CUST_0174,East,Rep_12,Furniture,Chairs,625.6,8,0.05,4754.56,2917.08,1837.48,38.65
ORD-01311,2023-08-01,2023-08-05,Standard,CUST_0281,West,Rep_05,Sports,Footwear,104.76,5,0.0,523.8,273.31,250.49,47.82
ORD-01312,2023-02-13,2023-02-15,Standard,CUST_0246,North,Rep_08,Sports,Gym Equipment,386.51,3,0.2,927.62,455.74,471.88,50.87
ORD-01313,2024-05-19,2024-05-20,Same Day,CUST_0010,West,Rep_13,Office Supplies,Staplers,55.22,7,0.1,347.89,163.64,184.25,52.96
ORD-01314,2023-01-08,2023-01-11,Economy,CUST_0299,South,Rep_08,Furniture,Chairs,591.28,10,0.0,5912.8,3563.91,2348.89,39.73
ORD-01315,2024-10-04,2024-10-10,Standard,CUST_0275,South,Rep_05,Furniture,Tables,535.95,5,0.1,2411.78,1356.12,1055.66,43.77
ORD-01316,2023-07-20,2023-07-23,Same Day,CUST_0132,South,Rep_20,Clothing,Pants,226.52,7,0.0,1585.64,1022.96,562.68,35.49
ORD-01317,2023-07-29,2023-07-31,Economy,CUST_0263,West,Rep_20,Clothing,Shirts,45.92,7,0.2,257.15,123.95,133.2,51.8
ORD-01318,2024-01-05,2024-01-09,Same Day,CUST_0110,Central,Rep_10,Furniture,Desks,138.06,4,0.1,497.02,356.39,140.63,28.29
ORD-01319,2023-08-10,2023-08-17,Standard,CUST_0159,Central,Rep_01,Office Supplies,Paper,18.57,6,0.0,111.42,66.84,44.58,40.01
ORD-01320,2024-05-06,2024-05-11,Economy,CUST_0085,West,Rep_13,Clothing,Shoes,157.25,4,0.0,629.0,399.36,229.64,36.51
ORD-01321,2023-01-01,2023-01-04,Same Day,CUST_0006,Central,Rep_02,Electronics,Laptops,1001.11,10,0.0,10011.1,4797.02,5214.08,52.08
ORD-01322,2023-10-14,2023-10-18,Standard,CUST_0191,South,Rep_14,Office Supplies,Paper,54.02,5,0.2,216.08,99.5,116.58,53.95
ORD-01323,2023-05-04,2023-05-10,Express,CUST_0234,South,Rep_09,Electronics,Tablets,1539.67,1,0.05,1462.69,734.82,727.87,49.76
ORD-01324,2023-10-04,2023-10-05,Same Day,CUST_0297,South,Rep_15,Electronics,Laptops,1465.18,8,0.0,11721.44,7846.69,3874.75,33.06
ORD-01325,2023-02-08,2023-02-12,Standard,CUST_0194,North,Rep_13,Furniture,Desks,402.74,8,0.05,3060.82,1538.08,1522.74,49.75
ORD-01326,2023-07-27,2023-08-03,Economy,CUST_0145,North,Rep_09,Electronics,Laptops,681.11,5,0.2,2724.44,1379.71,1344.73,49.36
ORD-01327,2023-08-26,2023-09-01,Economy,CUST_0223,North,Rep_19,Clothing,Shirts,215.15,1,0.0,215.15,120.31,94.84,44.08
ORD-01328,2024-01-18,2024-01-24,Express,CUST_0279,West,Rep_16,Sports,Sportswear,453.86,9,0.1,3676.27,1815.01,1861.26,50.63
ORD-01329,2024-04-23,2024-04-26,Same Day,CUST_0206,South,Rep_19,Office Supplies,Binders,62.55,3,0.2,150.12,97.85,52.27,34.82
ORD-01330,2023-05-21,2023-05-24,Same Day,CUST_0045,East,Rep_14,Clothing,Jackets,232.69,8,0.05,1768.44,1195.66,572.78,32.39
ORD-01331,2024-07-07,2024-07-13,Same Day,CUST_0075,East,Rep_17,Furniture,Chairs,682.41,3,0.2,1637.78,1129.45,508.33,31.04
ORD-01332,2024-05-28,2024-06-02,Standard,CUST_0215,West,Rep_03,Furniture,Desks,129.38,2,0.1,232.88,105.08,127.8,54.88
ORD-01333,2023-11-30,2023-12-06,Standard,CUST_0251,South,Rep_11,Sports,Outdoor Gear,423.14,6,0.1,2284.96,1670.48,614.48,26.89
ORD-01334,2024-12-05,2024-12-12,Economy,CUST_0180,South,Rep_19,Sports,Footwear,494.34,4,0.15,1680.76,1081.02,599.74,35.68
ORD-01335,2023-05-28,2023-05-29,Economy,CUST_0056,North,Rep_17,Furniture,Desks,586.46,5,0.0,2932.3,1984.41,947.89,32.33
ORD-01336,2023-01-17,2023-01-18,Standard,CUST_0098,Central,Rep_04,Office Supplies,Paper,27.18,4,0.0,108.72,75.92,32.8,30.17
ORD-01337,2024-01-02,2024-01-08,Economy,CUST_0061,East,Rep_15,Electronics,Laptops,925.4,10,0.0,9254.0,5117.01,4136.99,44.7
ORD-01338,2024-11-26,2024-11-30,Standard,CUST_0245,East,Rep_14,Office Supplies,Paper,78.28,8,0.0,626.24,347.84,278.4,44.46
ORD-01339,2024-12-06,2024-12-11,Economy,CUST_0051,West,Rep_18,Office Supplies,Binders,51.52,6,0.15,262.75,156.89,105.86,40.29
ORD-01340,2023-09-16,2023-09-21,Economy,CUST_0045,North,Rep_16,Electronics,Accessories,365.69,4,0.15,1243.35,869.34,374.01,30.08
ORD-01341,2023-02-05,2023-02-08,Economy,CUST_0124,West,Rep_11,Electronics,Accessories,757.66,8,0.0,6061.28,3843.55,2217.73,36.59
ORD-01342,2023-03-12,2023-03-17,Economy,CUST_0015,South,Rep_19,Electronics,Laptops,526.22,5,0.15,2236.44,1385.51,850.93,38.05
ORD-01343,2023-06-28,2023-07-02,Economy,CUST_0061,East,Rep_19,Sports,Gym Equipment,167.89,3,0.0,503.67,270.51,233.16,46.29
ORD-01344,2024-05-08,2024-05-12,Express,CUST_0040,North,Rep_05,Office Supplies,Binders,23.68,7,0.2,132.61,89.29,43.32,32.67
ORD-01345,2023-12-15,2023-12-22,Express,CUST_0094,North,Rep_10,Furniture,Tables,578.12,8,0.0,4624.96,3071.66,1553.3,33.59
ORD-01346,2024-03-24,2024-03-28,Standard,CUST_0068,South,Rep_05,Electronics,Laptops,860.02,7,0.0,6020.14,3988.48,2031.66,33.75
ORD-01347,2024-03-22,2024-03-27,Same Day,CUST_0018,West,Rep_16,Office Supplies,Pens,57.65,2,0.0,115.3,54.9,60.4,52.39
ORD-01348,2023-05-04,2023-05-05,Express,CUST_0125,West,Rep_17,Office Supplies,Binders,17.15,10,0.0,171.5,111.37,60.13,35.06
ORD-01349,2024-11-03,2024-11-05,Standard,CUST_0245,Central,Rep_09,Clothing,Shoes,153.89,2,0.1,277.0,127.95,149.05,53.81
ORD-01350,2024-01-16,2024-01-17,Standard,CUST_0201,East,Rep_05,Furniture,Desks,457.14,1,0.0,457.14,277.65,179.49,39.26
ORD-01351,2024-05-06,2024-05-13,Express,CUST_0164,East,Rep_05,Office Supplies,Pens,21.02,8,0.05,159.75,94.83,64.92,40.64
ORD-01352,2023-05-30,2023-06-05,Standard,CUST_0278,West,Rep_18,Electronics,Phones,428.52,9,0.0,3856.68,2731.9,1124.78,29.16
ORD-01353,2023-09-10,2023-09-16,Express,CUST_0290,Central,Rep_03,Electronics,Accessories,1556.14,6,0.0,9336.84,6520.78,2816.06,30.16
ORD-01354,2023-01-29,2023-01-31,Economy,CUST_0165,West,Rep_02,Clothing,Shirts,174.48,6,0.05,994.54,581.75,412.79,41.51
ORD-01355,2024-10-23,2024-10-30,Economy,CUST_0261,West,Rep_20,Furniture,Desks,628.8,3,0.0,1886.4,1187.85,698.55,37.03
ORD-01356,2023-03-09,2023-03-14,Economy,CUST_0016,North,Rep_14,Office Supplies,Binders,11.36,3,0.2,27.26,17.51,9.75,35.77
ORD-01357,2023-11-07,2023-11-14,Same Day,CUST_0238,West,Rep_09,Office Supplies,Staplers,45.15,6,0.0,270.9,191.42,79.48,29.34
ORD-01358,2024-04-25,2024-04-28,Express,CUST_0287,West,Rep_19,Clothing,Jackets,40.93,8,0.0,327.44,199.68,127.76,39.02
ORD-01359,2024-08-31,2024-09-05,Same Day,CUST_0139,East,Rep_09,Sports,Gym Equipment,137.09,6,0.0,822.54,509.81,312.73,38.02
ORD-01360,2023-10-13,2023-10-16,Economy,CUST_0266,South,Rep_11,Office Supplies,Staplers,49.83,4,0.2,159.46,101.08,58.38,36.61
ORD-01361,2023-07-29,2023-08-05,Same Day,CUST_0278,South,Rep_12,Furniture,Cabinets,423.88,9,0.0,3814.92,1850.86,1964.06,51.48
ORD-01362,2024-10-25,2024-11-01,Express,CUST_0173,South,Rep_20,Office Supplies,Paper,42.27,4,0.05,160.63,95.62,65.01,40.47
ORD-01363,2024-09-12,2024-09-13,Same Day,CUST_0075,Central,Rep_11,Office Supplies,Binders,23.94,7,0.2,134.06,82.47,51.59,38.48
ORD-01364,2024-04-10,2024-04-15,Economy,CUST_0131,North,Rep_07,Clothing,Shirts,154.22,5,0.1,693.99,430.44,263.55,37.98
ORD-01365,2024-05-02,2024-05-06,Standard,CUST_0251,North,Rep_14,Furniture,Cabinets,370.82,2,0.0,741.64,374.03,367.61,49.57
ORD-01366,2024-07-15,2024-07-20,Standard,CUST_0143,North,Rep_03,Office Supplies,Pens,25.13,2,0.15,42.72,28.03,14.69,34.39
ORD-01367,2023-12-12,2023-12-17,Standard,CUST_0006,Central,Rep_02,Furniture,Chairs,603.7,5,0.05,2867.57,1497.46,1370.11,47.78
ORD-01368,2023-01-24,2023-01-29,Express,CUST_0122,Central,Rep_12,Furniture,Cabinets,508.88,4,0.0,2035.52,1408.0,627.52,30.83
ORD-01369,2023-04-04,2023-04-09,Express,CUST_0009,Central,Rep_20,Clothing,Pants,190.3,5,0.2,761.2,453.58,307.62,40.41
ORD-01370,2024-09-16,2024-09-18,Economy,CUST_0124,West,Rep_08,Electronics,Phones,1805.39,4,0.0,7221.56,3482.35,3739.21,51.78
ORD-01371,2023-08-07,2023-08-09,Economy,CUST_0198,West,Rep_19,Furniture,Cabinets,170.26,2,0.05,323.49,214.71,108.78,33.63
ORD-01372,2024-07-08,2024-07-15,Standard,CUST_0195,West,Rep_20,Clothing,Pants,82.5,8,0.05,627.0,430.67,196.33,31.31
ORD-01373,2024-03-28,2024-04-02,Economy,CUST_0256,East,Rep_01,Sports,Sportswear,126.57,3,0.15,322.75,152.73,170.02,52.68
ORD-01374,2023-12-28,2024-01-01,Same Day,CUST_0112,West,Rep_07,Clothing,Pants,83.05,5,0.0,415.25,234.13,181.12,43.62
ORD-01375,2024-12-31,2025-01-07,Economy,CUST_0034,Central,Rep_08,Clothing,Shirts,25.03,10,0.0,250.3,139.63,110.67,44.21
ORD-01376,2024-03-23,2024-03-26,Standard,CUST_0218,West,Rep_15,Electronics,Accessories,826.81,5,0.0,4134.05,2990.9,1143.15,27.65
ORD-01377,2023-02-07,2023-02-11,Express,CUST_0113,South,Rep_06,Office Supplies,Binders,32.34,4,0.0,129.36,85.65,43.71,33.79
ORD-01378,2023-03-23,2023-03-28,Same Day,CUST_0026,Central,Rep_18,Furniture,Chairs,752.41,8,0.0,6019.28,3238.05,2781.23,46.21
ORD-01379,2023-06-20,2023-06-25,Same Day,CUST_0210,South,Rep_08,Clothing,Shoes,35.36,2,0.1,63.65,29.64,34.01,53.43
ORD-01380,2023-08-30,2023-08-31,Express,CUST_0217,Central,Rep_16,Furniture,Cabinets,665.41,4,0.1,2395.48,1590.02,805.46,33.62
ORD-01381,2024-04-18,2024-04-23,Standard,CUST_0274,East,Rep_06,Electronics,Laptops,1569.55,3,0.0,4708.65,2872.73,1835.92,38.99
ORD-01382,2024-06-09,2024-06-16,Same Day,CUST_0088,North,Rep_11,Furniture,Desks,114.5,9,0.0,1030.5,585.47,445.03,43.19
ORD-01383,2024-09-15,2024-09-22,Express,CUST_0068,West,Rep_05,Furniture,Chairs,357.03,5,0.05,1695.89,888.2,807.69,47.63
ORD-01384,2024-01-22,2024-01-24,Standard,CUST_0022,South,Rep_06,Furniture,Chairs,100.4,8,0.1,722.88,498.54,224.34,31.03
ORD-01385,2024-09-12,2024-09-17,Same Day,CUST_0267,Central,Rep_15,Clothing,Jackets,185.22,7,0.2,1037.23,544.99,492.24,47.46
ORD-01386,2023-07-31,2023-08-01,Standard,CUST_0065,Central,Rep_16,Clothing,Pants,157.95,6,0.2,758.16,409.05,349.11,46.05
ORD-01387,2023-01-25,2023-01-28,Same Day,CUST_0154,West,Rep_13,Sports,Footwear,258.99,1,0.0,258.99,150.39,108.6,41.93
ORD-01388,2023-09-08,2023-09-10,Economy,CUST_0155,Central,Rep_05,Furniture,Tables,111.46,4,0.05,423.55,222.73,200.82,47.41
ORD-01389,2023-05-14,2023-05-18,Economy,CUST_0105,West,Rep_12,Clothing,Jackets,240.71,4,0.0,962.84,692.39,270.45,28.09
ORD-01390,2024-01-31,2024-02-06,Economy,CUST_0180,East,Rep_02,Electronics,Tablets,1769.8,2,0.1,3185.64,1714.46,1471.18,46.18
ORD-01391,2023-12-06,2023-12-08,Same Day,CUST_0035,North,Rep_16,Sports,Footwear,175.86,9,0.0,1582.74,717.48,865.26,54.67
ORD-01392,2024-06-05,2024-06-07,Standard,CUST_0031,Central,Rep_09,Electronics,Phones,1335.21,6,0.0,8011.26,4682.64,3328.62,41.55
ORD-01393,2024-01-12,2024-01-13,Same Day,CUST_0168,East,Rep_20,Office Supplies,Binders,65.09,10,0.0,650.9,465.43,185.47,28.49
ORD-01394,2023-06-07,2023-06-14,Standard,CUST_0281,Central,Rep_02,Clothing,Jackets,106.92,8,0.15,727.06,484.78,242.28,33.32
ORD-01395,2023-10-10,2023-10-14,Economy,CUST_0048,South,Rep_07,Office Supplies,Paper,21.52,1,0.0,21.52,9.76,11.76,54.65
ORD-01396,2023-06-05,2023-06-09,Economy,CUST_0100,West,Rep_19,Furniture,Desks,482.94,5,0.0,2414.7,1087.03,1327.67,54.98
ORD-01397,2023-08-13,2023-08-17,Standard,CUST_0248,North,Rep_09,Electronics,Phones,1847.24,3,0.15,4710.46,2817.07,1893.39,40.2
ORD-01398,2023-09-22,2023-09-27,Economy,CUST_0191,East,Rep_20,Electronics,Accessories,1205.42,6,0.15,6147.64,3992.78,2154.86,35.05
ORD-01399,2023-08-20,2023-08-27,Express,CUST_0143,Central,Rep_17,Sports,Outdoor Gear,40.45,8,0.0,323.6,177.48,146.12,45.15
ORD-01400,2023-09-21,2023-09-22,Same Day,CUST_0027,West,Rep_13,Sports,Sportswear,417.31,9,0.0,3755.79,2641.62,1114.17,29.67
ORD-01401,2024-02-27,2024-03-04,Same Day,CUST_0051,West,Rep_05,Furniture,Desks,379.9,10,0.0,3799.0,2050.42,1748.58,46.03
ORD-01402,2023-02-28,2023-03-04,Same Day,CUST_0034,Central,Rep_16,Furniture,Desks,384.15,7,0.0,2689.05,1544.23,1144.82,42.57
ORD-01403,2024-05-13,2024-05-17,Express,CUST_0158,East,Rep_04,Electronics,Tablets,1870.1,7,0.1,11781.63,6058.22,5723.41,48.58
ORD-01404,2023-06-13,2023-06-18,Same Day,CUST_0085,East,Rep_08,Clothing,Pants,95.24,7,0.2,533.34,253.26,280.08,52.51
ORD-01405,2024-05-19,2024-05-20,Economy,CUST_0277,North,Rep_05,Electronics,Laptops,1881.87,3,0.0,5645.61,2544.06,3101.55,54.94
ORD-01406,2024-11-13,2024-11-18,Same Day,CUST_0188,South,Rep_10,Furniture,Chairs,161.26,3,0.0,483.78,265.62,218.16,45.09
ORD-01407,2023-06-24,2023-06-28,Express,CUST_0001,North,Rep_20,Electronics,Laptops,1683.54,8,0.0,13468.32,7140.89,6327.43,46.98
ORD-01408,2024-04-18,2024-04-23,Standard,CUST_0071,Central,Rep_10,Office Supplies,Pens,68.93,3,0.15,175.77,120.02,55.75,31.72
ORD-01409,2023-02-02,2023-02-06,Same Day,CUST_0115,West,Rep_20,Sports,Gym Equipment,430.51,3,0.15,1097.8,649.68,448.12,40.82
ORD-01410,2024-03-04,2024-03-11,Economy,CUST_0151,Central,Rep_10,Clothing,Shoes,234.01,5,0.15,994.54,544.99,449.55,45.2
ORD-01411,2023-03-02,2023-03-07,Standard,CUST_0019,South,Rep_05,Furniture,Tables,712.6,3,0.0,2137.8,1602.21,535.59,25.05
ORD-01412,2024-08-16,2024-08-18,Same Day,CUST_0171,North,Rep_10,Furniture,Desks,603.05,7,0.05,4010.28,1952.15,2058.13,51.32
ORD-01413,2023-06-10,2023-06-14,Same Day,CUST_0018,South,Rep_16,Sports,Sportswear,120.0,2,0.0,240.0,110.26,129.74,54.06
ORD-01414,2024-12-27,2025-01-03,Economy,CUST_0238,South,Rep_16,Office Supplies,Binders,29.27,3,0.2,70.25,38.5,31.75,45.2
ORD-01415,2023-09-14,2023-09-18,Express,CUST_0004,Central,Rep_06,Clothing,Shoes,41.44,6,0.0,248.64,115.02,133.62,53.74
ORD-01416,2023-07-27,2023-08-02,Same Day,CUST_0254,Central,Rep_20,Furniture,Desks,226.36,1,0.2,181.09,81.99,99.1,54.72
ORD-01417,2023-04-18,2023-04-22,Standard,CUST_0173,Central,Rep_12,Office Supplies,Staplers,62.87,9,0.0,565.83,290.45,275.38,48.67
ORD-01418,2024-03-21,2024-03-28,Express,CUST_0271,Central,Rep_13,Office Supplies,Staplers,76.24,1,0.05,72.43,53.54,18.89,26.08
ORD-01419,2023-12-07,2023-12-08,Same Day,CUST_0023,Central,Rep_15,Sports,Sportswear,221.45,2,0.05,420.75,294.05,126.7,30.11
ORD-01420,2024-08-28,2024-08-30,Same Day,CUST_0119,Central,Rep_19,Clothing,Jackets,123.33,5,0.15,524.15,369.87,154.28,29.43
ORD-01421,2023-02-11,2023-02-13,Express,CUST_0003,West,Rep_09,Furniture,Cabinets,766.41,8,0.0,6131.28,3489.27,2642.01,43.09
ORD-01422,2023-01-17,2023-01-22,Economy,CUST_0275,North,Rep_09,Clothing,Shirts,219.77,5,0.2,879.08,553.89,325.19,36.99
ORD-01423,2023-04-29,2023-05-06,Same Day,CUST_0274,Central,Rep_07,Electronics,Accessories,622.7,7,0.1,3923.01,2619.46,1303.55,33.23
ORD-01424,2024-10-24,2024-10-26,Same Day,CUST_0041,North,Rep_14,Furniture,Desks,762.6,1,0.0,762.6,372.88,389.72,51.1
ORD-01425,2024-03-12,2024-03-14,Express,CUST_0213,East,Rep_09,Office Supplies,Paper,59.69,6,0.0,358.14,243.37,114.77,32.05
ORD-01426,2023-06-09,2023-06-16,Standard,CUST_0036,Central,Rep_18,Office Supplies,Staplers,14.11,1,0.0,14.11,6.63,7.48,53.01
ORD-01427,2024-05-27,2024-06-03,Standard,CUST_0173,North,Rep_15,Office Supplies,Paper,67.64,9,0.05,578.32,348.86,229.46,39.68
ORD-01428,2023-06-30,2023-07-04,Same Day,CUST_0048,North,Rep_12,Clothing,Shoes,205.52,9,0.0,1849.68,1234.84,614.84,33.24
ORD-01429,2023-06-14,2023-06-19,Same Day,CUST_0075,North,Rep_06,Sports,Gym Equipment,413.15,9,0.0,3718.35,2207.24,1511.11,40.64
ORD-01430,2024-06-08,2024-06-15,Standard,CUST_0222,East,Rep_13,Office Supplies,Pens,65.89,4,0.0,263.56,133.64,129.92,49.29
ORD-01431,2024-02-01,2024-02-04,Economy,CUST_0286,South,Rep_16,Clothing,Shirts,167.78,4,0.0,671.12,309.33,361.79,53.91
ORD-01432,2024-10-26,2024-10-29,Same Day,CUST_0009,Central,Rep_12,Furniture,Chairs,390.87,1,0.0,390.87,276.97,113.9,29.14
ORD-01433,2024-08-30,2024-09-01,Standard,CUST_0267,North,Rep_20,Electronics,Phones,1052.17,9,0.1,8522.58,5691.13,2831.45,33.22
ORD-01434,2023-11-16,2023-11-21,Express,CUST_0163,Central,Rep_02,Office Supplies,Pens,66.66,5,0.0,333.3,235.84,97.46,29.24
ORD-01435,2023-10-15,2023-10-18,Express,CUST_0195,South,Rep_09,Electronics,Tablets,1729.53,2,0.1,3113.15,1740.67,1372.48,44.09
ORD-01436,2023-10-19,2023-10-22,Standard,CUST_0012,East,Rep_14,Clothing,Shoes,62.5,2,0.2,100.0,49.12,50.88,50.88
ORD-01437,2023-12-08,2023-12-11,Same Day,CUST_0049,East,Rep_04,Sports,Gym Equipment,447.55,3,0.1,1208.39,620.74,587.65,48.63
ORD-01438,2024-12-30,2025-01-04,Standard,CUST_0160,North,Rep_09,Electronics,Phones,1883.38,9,0.0,16950.42,12236.44,4713.98,27.81
ORD-01439,2023-04-06,2023-04-12,Economy,CUST_0160,West,Rep_02,Office Supplies,Pens,29.99,1,0.0,29.99,14.11,15.88,52.95
ORD-01440,2024-01-05,2024-01-09,Economy,CUST_0022,North,Rep_16,Sports,Gym Equipment,284.72,5,0.0,1423.6,892.96,530.64,37.27
ORD-01441,2024-10-26,2024-10-31,Express,CUST_0087,North,Rep_11,Sports,Outdoor Gear,359.33,2,0.15,610.86,423.74,187.12,30.63
ORD-01442,2024-02-22,2024-02-23,Express,CUST_0261,South,Rep_06,Clothing,Pants,176.72,5,0.1,795.24,547.44,247.8,31.16
ORD-01443,2023-08-05,2023-08-10,Economy,CUST_0031,Central,Rep_08,Furniture,Tables,566.82,4,0.2,1813.82,1103.41,710.41,39.17
ORD-01444,2023-10-03,2023-10-05,Same Day,CUST_0211,West,Rep_19,Office Supplies,Paper,51.23,2,0.15,87.09,50.17,36.92,42.39
ORD-01445,2023-09-17,2023-09-23,Express,CUST_0208,North,Rep_04,Sports,Footwear,90.25,3,0.2,216.6,139.11,77.49,35.78
ORD-01446,2023-02-17,2023-02-23,Express,CUST_0119,South,Rep_02,Electronics,Phones,329.96,7,0.0,2309.72,1708.19,601.53,26.04
ORD-01447,2024-12-13,2024-12-14,Standard,CUST_0108,Central,Rep_01,Office Supplies,Pens,36.0,6,0.0,216.0,126.17,89.83,41.59
